,X,Y
544,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",mewtwo
545,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[  0   0   0]
  [  0   0   0]
  [ 91  60 103]
  ..., 
  [  0   0   0]
  [ 43  27   4]
  [165 165 166]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [101 101 101]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",mewtwo
546,"[[[231 210 114]
  [238 224 148]
  [241 225 166]
  ..., 
  [240 184   0]
  [254 178   1]
  [251 181   2]]

 [[242 228 179]
  [251 245 226]
  [255 253 247]
  ..., 
  [255 179   2]
  [255 243   1]
  [254 254   2]]

 [[248 242 207]
  [255 253 252]
  [255 255 251]
  ..., 
  [255 255   1]
  [255 255   0]
  [252 253   5]]

 ..., 
 [[250 253 219]
  [182 228  63]
  [166 204  22]
  ..., 
  [254 254  24]
  [254 249  26]
  [210 199  20]]

 [[180 209  23]
  [158 199  17]
  [187 219  18]
  ..., 
  [255 254  32]
  [255 254  32]
  [214 196  29]]

 [[186 224  16]
  [188 226  20]
  [187 225  19]
  ..., 
  [255 255  30]
  [197 194  26]
  [195 193  29]]]",mewtwo
547,"[[[124 119 118]
  [122 117 116]
  [121 116 115]
  ..., 
  [124 119 118]
  [125 120 119]
  [126 121 120]]

 [[127 122 119]
  [124 119 118]
  [123 117 118]
  ..., 
  [129 124 121]
  [130 125 122]
  [132 127 124]]

 [[134 127 124]
  [ 89  81 100]
  [ 69  62  77]
  ..., 
  [136 129 126]
  [137 130 127]
  [139 132 129]]

 ..., 
 [[210 205 206]
  [205 201 200]
  [200 196 195]
  ..., 
  [198 193 194]
  [199 195 194]
  [197 193 192]]

 [[214 212 212]
  [210 208 208]
  [210 205 206]
  ..., 
  [201 197 196]
  [201 197 196]
  [200 196 195]]

 [[ 34  34  34]
  [172 172 172]
  [  1   1   1]
  ..., 
  [  2   2   2]
  [  6   6   6]
  [  3   3   3]]]",mewtwo
548,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  6   3   1]
  [  9   3   1]
  [  7   3   1]
  ..., 
  [ 18  11   8]
  [ 18  11   8]
  [ 18  11   8]]

 [[  6   3   1]
  [  7   3   1]
  [ 14   5   1]
  ..., 
  [ 18  11   8]
  [ 18  11   8]
  [ 18  11   8]]

 ..., 
 [[ 53  22   2]
  [ 21   4   0]
  [142  66  29]
  ..., 
  [ 27   7   1]
  [105  71  24]
  [ 60  30  10]]

 [[ 20   4   0]
  [ 54  21   8]
  [107  45  17]
  ..., 
  [ 47  11   1]
  [ 75  36   7]
  [116  75  33]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",mewtwo
549,"[[[  0   0  98]
  [  0   0 100]
  [  0   2  91]
  ..., 
  [ 37  43 138]
  [161 167 250]
  [144 144 254]]

 [[  0   0  98]
  [ 92   0 143]
  [101   0 158]
  ..., 
  [ 72   2 116]
  [ 61   0  99]
  [169 169 253]]

 [[  0   0  98]
  [ 66   0 105]
  [ 76   1 117]
  ..., 
  [ 72   0 114]
  [ 35   0  64]
  [ 41  41 135]]

 ..., 
 [[  0   0 248]
  [  0   0 132]
  [  0   0  98]
  ..., 
  [255 255 255]
  [255 255 255]
  [  0   0  98]]

 [[118  87  26]
  [  8 202 255]
  [138 110  93]
  ..., 
  [152 152 152]
  [144 147 150]
  [  0   1  96]]

 [[  1   1 255]
  [116  61  23]
  [ 11   5 174]
  ..., 
  [  0   0  98]
  [  0   0  98]
  [  6   0 101]]]",mewtwo
550,"[[[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [86 79 81]
  [ 0  0  0]
  [ 0  0  0]]

 ..., 
 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ..., 
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",mewtwo
551,"[[[16  2  3]
  [16  2  3]
  [16  2  3]
  ..., 
  [16  2  3]
  [19  4  2]
  [18  3  1]]

 [[15  3  3]
  [16  2  3]
  [16  2  3]
  ..., 
  [14  2  2]
  [14  2  2]
  [16  2  3]]

 [[15  3  3]
  [16  2  3]
  [16  2  3]
  ..., 
  [14  2  2]
  [14  2  2]
  [14  2  2]]

 ..., 
 [[19  3  4]
  [27  6  4]
  [28  5  3]
  ..., 
  [15  1  2]
  [12  2  2]
  [14  2  2]]

 [[12  4  5]
  [16  3  5]
  [16  3  5]
  ..., 
  [16  3  5]
  [15  5  5]
  [14  2  2]]

 [[61 25 62]
  [68 39 65]
  [66 30 75]
  ..., 
  [20  4  5]
  [19  3  4]
  [22  4  3]]]",mewtwo
552,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",mewtwo
553,"[[[128  60 100]
  [133  66 113]
  [138  70 124]
  ..., 
  [214 148 152]
  [210 142 148]
  [196 131 142]]

 [[103  24  59]
  [106  29  66]
  [112  33  73]
  ..., 
  [214 148 155]
  [210 143 150]
  [194 133 144]]

 [[ 85  13  41]
  [ 89  12  40]
  [ 92  17  47]
  ..., 
  [205 166 179]
  [218 159 171]
  [206 143 159]]

 ..., 
 [[ 95   1   0]
  [250 250 250]
  [250 250 250]
  ..., 
  [250 250 250]
  [250 250 250]
  [ 80   1   0]]

 [[ 92   0   0]
  [250 250 250]
  [250 250 250]
  ..., 
  [250 250 250]
  [250 250 250]
  [ 73   2   0]]

 [[ 88   0   1]
  [250 250 250]
  [250 250 250]
  ..., 
  [250 250 250]
  [250 250 250]
  [ 68   1   0]]]",mewtwo
554,"[[[253 215 245]
  [253 215 245]
  [253 215 245]
  ..., 
  [252 218 248]
  [254 216 246]
  [253 215 245]]

 [[253 215 245]
  [253 214 246]
  [253 234 251]
  ..., 
  [254 232 255]
  [253 219 249]
  [253 215 245]]

 [[253 215 245]
  [252 201 242]
  [252 235 246]
  ..., 
  [255 247 254]
  [255 230 254]
  [255 217 248]]

 ..., 
 [[253 215 245]
  [255 218 252]
  [255 227 255]
  ..., 
  [253 234 254]
  [254 226 255]
  [255 226 255]]

 [[254 216 246]
  [255 222 255]
  [254 232 255]
  ..., 
  [255 241 253]
  [253 240 254]
  [255 239 255]]

 [[255 218 252]
  [254 226 255]
  [254 235 254]
  ..., 
  [252 242 255]
  [253 253 253]
  [253 187 236]]]",mewtwo
555,"[[[  0   0   0]
  [  1   1   1]
  [  0   0   0]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [255 255 255]
  [255 255 255]]

 [[  0   0   0]
  [  1   1   1]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [110 110 107]
  ..., 
  [  8   8   8]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [  0   0   0]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",mewtwo
556,"[[[ 21  16  13]
  [ 16  12  11]
  [ 15  11  10]
  ..., 
  [ 15  11  10]
  [ 18  13  10]
  [ 28  16  12]]

 [[ 25  17  17]
  [ 16  10  11]
  [ 15   9  10]
  ..., 
  [ 16  12  11]
  [ 23  14  11]
  [ 28  18  11]]

 [[ 23  17  18]
  [ 27  17  17]
  [ 32  21  17]
  ..., 
  [ 17  12  11]
  [ 28  16  10]
  [ 27  16  12]]

 ..., 
 [[129  87  44]
  [137  92  48]
  [134  88  41]
  ..., 
  [116  98  75]
  [ 87  76  56]
  [ 83  72  52]]

 [[207 161  30]
  [191 142  45]
  [130  85  41]
  ..., 
  [ 82  71  51]
  [ 88  71  45]
  [137  88  42]]

 [[229 188  36]
  [229 190  38]
  [193 150  38]
  ..., 
  [147  97  37]
  [229 183  35]
  [201 143  37]]]",mewtwo
557,"[[[ 89  46  21]
  [120  62  31]
  [123  64  32]
  ..., 
  [128  89 110]
  [127  88 109]
  [ 98  72  86]]

 [[177  90  41]
  [243 127  64]
  [244 130  66]
  ..., 
  [249 170 213]
  [252 179 219]
  [193 142 170]]

 [[178  93  45]
  [242 126  61]
  [245 131  68]
  ..., 
  [247 174 216]
  [254 184 225]
  [188 139 167]]

 ..., 
 [[190 126  86]
  [251 170 119]
  [249 173 124]
  ..., 
  [249 236 250]
  [254 246 253]
  [193 187 192]]

 [[191 130  91]
  [254 174 125]
  [254 179 130]
  ..., 
  [254 242 254]
  [255 247 255]
  [191 189 189]]

 [[ 97  67  47]
  [124  87  67]
  [122  92  65]
  ..., 
  [127 123 128]
  [127 124 126]
  [ 98  98  98]]]",mewtwo
558,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [ 97  85  96]
  [147  56 122]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [ 63  58  69]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",mewtwo
559,"[[[212 112 155]
  [177  83 124]
  [ 41  23  32]
  ..., 
  [ 49  27  39]
  [ 51  27  39]
  [ 51  27  39]]

 [[162  73  97]
  [ 41  24  33]
  [ 37  22  30]
  ..., 
  [ 49  27  39]
  [ 52  28  40]
  [ 54  28  41]]

 [[ 40  24  31]
  [ 37  23  29]
  [ 40  23  32]
  ..., 
  [ 44  25  34]
  [ 53  29  41]
  [ 56  30  43]]

 ..., 
 [[ 24  17  20]
  [ 24  17  20]
  [ 24  17  20]
  ..., 
  [ 39  22  31]
  [ 24  17  20]
  [ 24  17  20]]

 [[ 24  17  20]
  [ 24  17  20]
  [ 24  17  20]
  ..., 
  [ 24  17  20]
  [ 24  17  20]
  [ 24  17  20]]

 [[ 24  17  20]
  [ 24  17  20]
  [ 24  17  20]
  ..., 
  [ 24  17  20]
  [ 24  17  20]
  [ 24  17  20]]]",mewtwo
560,"[[[254 231 199]
  [254 231 199]
  [254 231 199]
  ..., 
  [254 231 199]
  [254 231 199]
  [254 231 199]]

 [[254 231 199]
  [254 231 199]
  [254 231 199]
  ..., 
  [254 231 199]
  [254 231 199]
  [254 231 199]]

 [[254 231 199]
  [254 231 199]
  [254 231 199]
  ..., 
  [167  71 136]
  [254 231 199]
  [254 231 199]]

 ..., 
 [[216 207 193]
  [216 207 193]
  [216 207 193]
  ..., 
  [216 207 193]
  [216 207 193]
  [216 207 193]]

 [[216 207 193]
  [216 207 193]
  [216 207 193]
  ..., 
  [216 207 193]
  [216 207 193]
  [216 207 193]]

 [[216 207 193]
  [216 207 193]
  [216 207 193]
  ..., 
  [216 207 193]
  [216 207 193]
  [216 207 193]]]",mewtwo
561,"[[[ 42  42  42]
  [122 122 122]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[171 171 171]
  [ 15  15  15]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[237 177 226]
  [ 95  72  90]
  [237 178 225]
  ..., 
  [180 132 170]
  [172 137 163]
  [255 255 255]]

 [[255 255 255]
  [238 178 226]
  [181 132 170]
  ..., 
  [238 178 226]
  [181 132 170]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [181 132 170]
  [255 255 255]
  [255 255 255]]]",mewtwo
562,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [152 117 114]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[171 157 158]
  [171 157 158]
  [171 157 158]
  ..., 
  [146 131 129]
  [171 157 158]
  [171 157 158]]

 [[167 155 155]
  [167 155 155]
  [167 155 155]
  ..., 
  [167 155 155]
  [167 155 155]
  [167 155 155]]

 [[163 151 151]
  [163 151 151]
  [163 151 151]
  ..., 
  [163 151 151]
  [161 151 151]
  [163 151 151]]]",mewtwo
563,"[[[ 78  18   0]
  [ 71  15   0]
  [ 50   9   0]
  ..., 
  [106  37   6]
  [119  43   1]
  [132  45   0]]

 [[139 139 138]
  [ 38   7   0]
  [  8   1   0]
  ..., 
  [ 43  21   0]
  [ 69  29   1]
  [115  39   5]]

 [[ 35   7   0]
  [  4   1   0]
  [  8   1   0]
  ..., 
  [ 74  32   2]
  [ 87  29   6]
  [ 68  32   0]]

 ..., 
 [[ 25  15  17]
  [  2   1   1]
  [  0   0   0]
  ..., 
  [ 15   7   0]
  [  6   3   0]
  [ 17   8   2]]

 [[ 50  31  35]
  [100  60  69]
  [ 84  50  57]
  ..., 
  [ 64  38  44]
  [103  61  67]
  [ 58  34  38]]

 [[127  76  87]
  [127  76  87]
  [ 11   6   7]
  ..., 
  [166 114 125]
  [234 162 177]
  [130  77  87]]]",mewtwo
564,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",mewtwo
565,"[[[156   0 132]
  [194   0 172]
  [ 40   0  40]
  ..., 
  [  3   0   2]
  [  0   0   0]
  [  0   0   0]]

 [[255   0 220]
  [255   0 226]
  [ 43   0  42]
  ..., 
  [  3   0   2]
  [  0   0   0]
  [  0   0   0]]

 [[171   0 153]
  [200   0 190]
  [ 77   0  76]
  ..., 
  [  3   0   2]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[ 29   0  23]
  [ 21   0  60]
  [ 29   0  23]
  ..., 
  [  0   0   0]
  [ 25   0  20]
  [ 25   0  20]]

 [[ 54   0  44]
  [ 55   0  44]
  [ 55   0  43]
  ..., 
  [ 54   0  45]
  [ 55   0  43]
  [ 55   0  43]]

 [[ 85   0  68]
  [ 85   0  68]
  [ 85   0  68]
  ..., 
  [ 85   0  68]
  [ 85   0  68]
  [ 85   0  68]]]",mewtwo
566,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",mewtwo
567,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",mewtwo
568,"[[[255 255 239]
  [254 255 230]
  [254 255 234]
  ..., 
  [255 221 168]
  [255 217 165]
  [253 211 157]]

 [[255 250 230]
  [255 255 247]
  [255 255 255]
  ..., 
  [252 249 245]
  [244 210 176]
  [247 218 182]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [243 241 240]
  [242 215 181]
  [243 206 164]]

 ..., 
 [[ 63  82  90]
  [ 71  86  94]
  [ 57  75  87]
  ..., 
  [ 56  74  85]
  [ 54  73  84]
  [ 52  69  79]]

 [[ 61  79  89]
  [ 60  81  89]
  [ 69  87  97]
  ..., 
  [ 58  74  86]
  [  4  77   6]
  [ 53  71  82]]

 [[ 62  84  94]
  [ 58  75  87]
  [ 59  76  89]
  ..., 
  [ 56  76  87]
  [ 45  62 102]
  [ 50  74  90]]]",mewtwo
569,"[[[16  8  8]
  [16  8  8]
  [16  8  8]
  ..., 
  [16  8  8]
  [16  8  8]
  [16  8  8]]

 [[16  8  8]
  [16  8  8]
  [16  8  8]
  ..., 
  [16  8  8]
  [16  8  8]
  [16  8  8]]

 [[16  8  8]
  [16  8  8]
  [16  8  8]
  ..., 
  [16  8  8]
  [16  8  8]
  [16  8  8]]

 ..., 
 [[37 22 20]
  [32 19 17]
  [30 17 15]
  ..., 
  [37 19 18]
  [49 30 27]
  [48 27 25]]

 [[48 27 26]
  [34 19 17]
  [31 17 17]
  ..., 
  [44 24 22]
  [53 30 28]
  [46 25 23]]

 [[44 24 23]
  [49 28 26]
  [37 19 18]
  ..., 
  [49 28 27]
  [33 18 16]
  [41 23 22]]]",mewtwo
570,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 254 254]
  [162  71 112]
  ..., 
  [ 99   1  37]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [121  63  82]
  [254 254 254]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",mewtwo
571,"[[[ 37   2  18]
  [ 36   1  24]
  [ 78  27  65]
  ..., 
  [100  28  46]
  [221 145 168]
  [ 60   5  17]]

 [[ 58   1  41]
  [ 50   3  43]
  [ 65  11  53]
  ..., 
  [ 19   0  14]
  [ 12   0   9]
  [ 17   3  11]]

 [[ 73   8  58]
  [148  51 141]
  [142  54 141]
  ..., 
  [ 38   8  31]
  [ 31   7  23]
  [ 32   6  16]]

 ..., 
 [[  0   0   0]
  [  1   0   0]
  [  7   5   7]
  ..., 
  [ 40  11  32]
  [ 24   8  24]
  [ 10   3  11]]

 [[  0   0   0]
  [  1   0   0]
  [  2   0   1]
  ..., 
  [ 44   3  20]
  [ 44   9  19]
  [ 65  25  36]]

 [[  0   0   0]
  [170 148 156]
  [  3   2   3]
  ..., 
  [ 35  15  32]
  [ 34  10  25]
  [ 44   9  21]]]",mewtwo
572,"[[[43 43 43]
  [41 41 41]
  [41 41 41]
  ..., 
  [44 44 44]
  [40 40 40]
  [39 39 39]]

 [[40 40 40]
  [40 40 40]
  [41 41 41]
  ..., 
  [43 43 43]
  [39 39 39]
  [40 40 40]]

 [[39 39 39]
  [40 40 40]
  [42 42 42]
  ..., 
  [42 42 42]
  [41 41 41]
  [43 43 43]]

 ..., 
 [[42 42 42]
  [41 41 41]
  [41 41 41]
  ..., 
  [44 44 44]
  [41 41 41]
  [41 41 41]]

 [[41 41 41]
  [40 40 40]
  [41 41 41]
  ..., 
  [44 44 44]
  [41 41 41]
  [41 41 41]]

 [[42 42 42]
  [40 40 40]
  [39 39 39]
  ..., 
  [43 43 43]
  [41 41 41]
  [44 44 44]]]",mewtwo
573,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ..., 
 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ..., 
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",mewtwo
574,"[[[ 55  39  57]
  [ 58  40  57]
  [ 61  40  55]
  ..., 
  [ 59  44  65]
  [ 55  46  66]
  [ 55  46  67]]

 [[ 57  39  56]
  [ 74  43  58]
  [150  94 115]
  ..., 
  [ 77  49  62]
  [ 57  46  66]
  [ 55  46  67]]

 [[ 85  48  66]
  [168  99 116]
  [203 107 117]
  ..., 
  [173 111 127]
  [ 80  47  64]
  [ 57  46  66]]

 ..., 
 [[192 129 138]
  [159 127 138]
  [149 127 139]
  ..., 
  [159 140 155]
  [172 140 155]
  [219 129 142]]

 [[166 126 137]
  [155 127 140]
  [147 127 139]
  ..., 
  [156 140 157]
  [164 142 160]
  [179 140 156]]

 [[156 126 137]
  [146 123 138]
  [ 80  56  68]
  ..., 
  [153 140 156]
  [155 140 154]
  [167 144 158]]]",mewtwo
575,"[[[233 192 147]
  [232 193 149]
  [232 193 148]
  ..., 
  [234 199 156]
  [233 195 153]
  [232 193 149]]

 [[233 194 150]
  [234 195 151]
  [234 196 153]
  ..., 
  [235 200 160]
  [234 199 156]
  [233 195 153]]

 [[233 194 150]
  [233 194 150]
  [233 196 152]
  ..., 
  [236 200 162]
  [235 200 157]
  [234 196 154]]

 ..., 
 [[212 144  85]
  [212 142  82]
  [211 139  79]
  ..., 
  [207 134  74]
  [207 134  74]
  [207 134  74]]

 [[213 140  82]
  [211 137  79]
  [209 136  76]
  ..., 
  [209 133  74]
  [209 133  74]
  [209 133  74]]

 [[212 140  80]
  [210 137  77]
  [209 136  76]
  ..., 
  [208 135  75]
  [209 136  76]
  [210 137  77]]]",pikachu
576,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[254 254 254]
  [251 251 251]
  [241 241 241]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [254 254 254]
  [252 252 252]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",pikachu
577,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [ 15  27  29]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",pikachu
